"","hhid","hh_income_detailed","h_tract","lifecycle","personid","education","resptype","work_loc_tract","transitpay_upass","transitpay_access","transitpay_school","transit_subsidy","h_tract1"
"321",14100467,6,53053060500,1,1410046701,7,1,53053060800,NA,NA,NA,NA,605
"322",14100470,98,53033032402,7,1410047001,6,1,53033032321,0,0,0,3,324.02
"323",14100471,4,53033032401,4,1410047101,6,1,53033032319,NA,NA,NA,NA,324.01
"324",14100472,6,53033032321,2,1410047201,7,1,53033023500,NA,NA,NA,NA,323.21
"325",14100473,6,53033032323,7,1410047301,3,1,53033008200,0,0,0,3,323.23
"326",14100475,10,53033032211,7,1410047501,7,1,53033026200,NA,NA,NA,NA,322.11
"327",14100476,9,53033032210,1,1410047601,6,1,53033007500,0,0,0,3,322.1
"328",14100477,3,53033032006,1,1410047701,4,1,53033029304,NA,NA,NA,NA,320.06
"329",14100478,7,53033031906,2,1410047802,3,2,53033023804,NA,NA,NA,NA,319.06
"330",14100479,7,53033031706,1,1410047901,3,1,53033030700,NA,NA,NA,NA,317.06
"331",14100483,6,53033030310,1,1410048301,5,1,53053063000,NA,NA,NA,NA,303.1
"332",14100484,98,53033030309,8,1410048401,6,1,53033004000,NA,NA,NA,NA,303.09
"333",14100486,98,53033031800,7,1410048601,5,1,53053073500,NA,NA,NA,NA,318
"334",14100487,8,53033029406,6,1410048701,7,1,53033009300,0,0,0,3,294.06
"335",14100488,7,53033029403,7,1410048801,7,1,53033026200,NA,NA,NA,NA,294.03
"336",14100489,5,53033028600,4,1410048901,5,1,53033027900,NA,NA,NA,NA,286
"337",14100491,7,53033026001,7,1410049101,6,1,53033026200,NA,NA,NA,NA,260.01
"338",14100492,98,53033026002,7,1410049202,7,2,53033026200,0,0,0,5,260.02
"339",14100493,5,53033025702,8,1410049303,6,2,53033022803,NA,NA,NA,NA,257.02
"340",14100494,98,53033025003,1,1410049401,7,1,53033007300,0,0,0,3,250.03
"341",14100495,4,53033025005,7,1410049501,6,1,53033023601,NA,NA,NA,NA,250.05
"342",14100496,8,53033024000,2,1410049602,6,2,53033008100,0,0,0,NA,240
"343",14100498,9,53033022606,2,1410049802,7,2,53033023804,NA,NA,NA,NA,226.06
"344",14100499,4,53033022606,4,1410049901,6,1,53033022605,NA,NA,NA,NA,226.06
"345",14100500,7,53033022203,2,1410050001,6,1,53033008002,0,0,0,5,222.03
"346",14100501,98,53033022202,7,1410050101,6,1,53033021903,NA,NA,NA,NA,222.02
"347",14100503,7,53033009702,7,1410050301,7,1,53033027200,NA,NA,NA,NA,97.02
"350",14100510,98,53033000800,6,1410051001,6,1,53033008300,0,0,0,4,8
"351",14100511,7,53033001701,1,1410051101,7,1,53033008100,0,0,0,NA,17.01
"352",14100512,7,53035090900,7,1410051201,3,1,53033009300,0,0,0,5,909
"353",14100513,5,53035090101,7,1410051301,3,1,53035090700,0,0,0,NA,901.01
"354",14100514,9,53053072309,4,1410051401,7,1,53053073407,NA,NA,NA,NA,723.09
"355",14100517,5,53061041704,4,1410051701,6,1,53033023804,0,0,0,NA,417.04
"356",14100518,6,53061051300,1,1410051801,7,1,53061041704,NA,NA,NA,NA,513
"357",14100519,5,53033008700,2,1410051901,7,1,53033006200,0,0,0,4,87
"358",14100520,98,53033008400,6,1410052001,6,1,53033030501,0,0,0,5,84
"359",14100521,98,53033007700,7,1410052102,2,2,53033026200,NA,NA,NA,NA,77
"360",14100522,9,53033008001,6,1410052201,6,1,53033007900,0,0,0,5,80.01
"361",14100523,9,53033008100,4,1410052301,7,1,53033007300,NA,NA,NA,NA,81
"362",14100524,5,53033007401,3,1410052401,7,1,53033005302,0,0,0,5,74.01
"363",14100525,5,53033007402,4,1410052501,7,1,53033005200,0,0,0,4,74.02
"364",14100526,6,53033007401,3,1410052601,6,1,53033005302,1,0,0,5,74.01
"365",14100527,5,53033007500,7,1410052701,7,1,53053061602,1,0,0,4,75
"366",14100528,7,53033007600,4,1410052801,7,1,53033008200,0,0,0,NA,76
"367",14100529,3,53033007100,7,1410052901,6,1,53033008100,0,0,0,NA,71
"368",14100530,8,53033006800,2,1410053001,6,1,53033022803,NA,NA,NA,NA,68
"369",14100532,6,53033004700,1,1410053201,5,1,53033029206,NA,NA,NA,NA,47
"370",14100534,4,53033003200,6,1410053401,5,1,53033004700,NA,NA,NA,NA,32
"371",14100537,7,53033005400,4,1410053701,7,1,53033005302,NA,NA,NA,NA,54
"372",14100538,10,53033005900,7,1410053801,7,1,53033005802,0,0,0,3,59
"373",14100539,4,53033006600,3,1410053901,6,1,53033006100,NA,NA,NA,NA,66
"374",14100540,6,53033006700,7,1410054001,7,1,53033006700,0,0,0,5,67
"375",14100541,5,53033001701,4,1410054101,5,1,53033010900,NA,NA,NA,NA,17.01
"376",14100546,7,53033022801,3,1410054601,6,1,53033023804,NA,NA,NA,NA,228.01
"377",14100547,4,53061051905,7,1410054701,2,1,53061051924,NA,NA,NA,NA,519.05
"378",14100550,4,53033022603,4,1410055001,6,1,53033021802,NA,NA,NA,NA,226.03
"379",14100551,6,53033022605,1,1410055101,7,1,53033023804,0,0,0,3,226.05
"380",14100552,6,53033022202,3,1410055201,7,1,53033021903,0,0,0,5,222.02
"381",14100553,98,53033022005,7,1410055302,6,2,53033022803,NA,NA,NA,NA,220.05
"382",14100554,7,53033010002,7,1410055401,6,1,53033006700,0,0,0,3,100.02
"383",14100555,7,53033009300,3,1410055501,7,1,53033007300,0,0,0,3,93
"384",14100556,7,53033007700,7,1410055601,7,1,53033022803,0,0,0,3,77
"385",14100557,3,53033008001,7,1410055701,3,1,53033004100,0,0,0,3,80.01
"386",14100558,7,53033007000,3,1410055801,7,1,53033007300,0,0,0,3,70
"387",14100559,2,53033006700,4,1410055901,6,1,53033007300,0,0,0,4,67
"388",14100561,10,53033006400,7,1410056101,7,1,53033023700,NA,NA,NA,NA,64
"389",14100563,4,53033005801,6,1410056301,6,1,53053072106,NA,NA,NA,NA,58.01
"390",14100564,6,53033005000,1,1410056402,5,2,53033005000,NA,NA,NA,NA,50
"391",14100566,98,53033004900,1,1410056601,7,1,53033007300,0,0,0,4,49
"392",14100568,5,53033004200,4,1410056801,7,1,53033005302,0,0,0,5,42
"393",14100569,98,53033004200,3,1410056901,3,1,53033004301,1,0,0,1,42
"394",14100570,7,53033003500,7,1410057001,7,1,53033008400,0,0,0,5,35
"395",14100571,5,53033002900,3,1410057101,7,1,53033008400,NA,NA,NA,NA,29
"396",14100572,6,53033003000,1,1410057201,6,1,53033009300,NA,NA,NA,NA,30
"398",14100574,6,53033023201,1,1410057401,6,1,53033032309,NA,NA,NA,NA,232.01
"399",14100575,98,53033023604,2,1410057501,7,1,53033022803,NA,NA,NA,NA,236.04
"400",14100576,8,53033024901,1,1410057601,7,1,53033009100,0,0,0,3,249.01
"401",14100579,7,53033022802,1,1410057901,7,1,53033022005,NA,NA,NA,NA,228.02
"402",14100580,1,53053061500,3,1410058001,6,1,53053061602,1,0,0,1,615
"404",14100588,5,53035080500,3,1410058801,7,1,53035080500,0,0,0,5,805
"405",14100590,4,53033030309,3,1410059001,5,1,53033028200,NA,NA,NA,NA,303.09
"406",14100591,3,53033030309,7,1410059101,3,1,53033030309,NA,NA,NA,NA,303.09
"407",14100592,6,53033025400,2,1410059201,6,1,53033023700,0,0,0,5,254
"408",14100593,3,53033021700,1,1410059301,3,1,53033032313,NA,NA,NA,NA,217
"409",14100594,7,53033011800,5,1410059401,7,1,53033005301,0,0,0,NA,118
"410",14100595,4,53033009200,5,1410059501,3,1,53033010900,0,0,0,5,92
"411",14100597,1,53033008200,3,1410059701,5,1,53033008300,0,0,0,5,82
"412",14100600,7,53033007200,6,1410060001,6,1,53033007300,0,0,0,3,72
"413",14100604,6,53061041000,6,1410060401,1,1,53061041301,NA,NA,NA,NA,410
"414",14100606,4,53061052208,1,1410060602,2,2,53061052301,NA,NA,NA,NA,522.08
"415",14100607,3,53061052904,4,1410060701,3,1,53061940001,NA,NA,NA,NA,529.04
"416",14100609,8,53053071207,4,1410060901,5,1,53053073405,NA,NA,NA,NA,712.07
"417",14100610,4,53053061800,6,1410061001,3,1,53053072901,0,0,0,NA,618
"418",14100611,4,53053062801,3,1410061101,6,1,53053061900,NA,NA,NA,NA,628.01
"419",14100612,1,53053061500,6,1410061201,6,1,53053060600,0,0,0,NA,615
"420",14100613,7,53053061601,2,1410061301,6,1,53053061602,NA,NA,NA,NA,616.01
"421",14100615,1,53061052905,2,1410061502,3,2,53061041304,NA,NA,NA,NA,529.05
"422",14100616,5,53053061700,6,1410061602,3,2,53053072907,NA,NA,NA,NA,617
"423",14100619,3,53053071803,7,1410061901,4,1,53053062600,NA,NA,NA,NA,718.03
"424",14100624,5,53033007500,3,1410062401,6,1,53033022803,0,0,0,3,75
"425",14100625,2,53033008002,6,1410062501,5,1,53033032309,0,0,0,5,80.02
"426",14100626,1,53033008100,3,1410062601,7,1,53033008100,0,0,0,NA,81
"427",14100627,2,53033008200,6,1410062701,6,1,53033008200,NA,NA,NA,NA,82
"428",14100629,3,53033009000,4,1410062901,3,1,53033007300,0,0,0,3,90
"429",14100630,98,53033020500,2,1410063001,5,1,53033008100,0,0,0,3,205
"430",14100631,3,53033025200,3,1410063101,5,1,53033024800,0,0,0,NA,252
"431",14100632,9,53033010001,1,1410063201,7,1,53033027200,0,0,0,NA,100.01
"432",14100633,3,53033011001,2,1410063301,7,1,53033007500,0,0,0,NA,110.01
"433",14100634,98,53033011102,1,1410063401,2,1,53033008200,0,0,0,5,111.02
"434",14100635,5,53033026002,4,1410063501,4,1,53061042005,NA,NA,NA,NA,260.02
"435",14100636,5,53033028403,4,1410063601,6,1,53061052209,NA,NA,NA,NA,284.03
"436",14100637,3,53033027100,1,1410063701,2,1,53033008500,NA,NA,NA,NA,271
"437",14100638,5,53033029700,4,1410063801,6,1,53033029206,0,0,0,NA,297
"438",14100639,6,53033030006,4,1410063901,7,1,53033008100,0,0,0,4,300.06
"439",14100641,2,53035090501,4,1410064101,3,1,53035090501,0,0,0,5,905.01
"440",14100642,2,53035081200,3,1410064201,6,1,53035081400,0,0,0,5,812
"441",14100643,5,53035092500,4,1410064301,3,1,53035090400,NA,NA,NA,NA,925
"442",14100644,7,53033022802,7,1410064401,7,1,53033023700,NA,NA,NA,NA,228.02
"443",14100645,6,53033023000,6,1410064501,7,1,53033024800,0,0,0,5,230
"444",14100646,6,53033023401,4,1410064601,6,1,53033025806,NA,NA,NA,NA,234.01
"445",14100647,6,53033023404,5,1410064701,6,1,53033023403,NA,NA,NA,NA,234.04
"446",14100650,7,53033023604,7,1410065002,7,2,53033023604,NA,NA,NA,NA,236.04
"447",14100651,98,53033022801,2,1410065101,7,1,53033032309,0,0,0,3,228.01
"448",14100652,4,53033022801,1,1410065201,6,1,53033008100,0,0,0,5,228.01
"449",14100654,7,53033003000,2,1410065402,7,2,53033008100,0,0,0,3,30
"450",14100655,6,53033000600,7,1410065501,5,1,53033007000,0,0,0,NA,6
"451",14100656,6,53033000402,7,1410065601,7,1,53061040700,0,0,0,3,4.02
"452",14100657,9,53033003300,7,1410065701,3,1,53033003300,0,0,0,NA,33
"454",14100659,8,53033004500,1,1410065901,6,1,53033023804,0,0,0,3,45
"455",14100661,5,53033004900,6,1410066101,6,1,53033006600,0,0,0,NA,49
"456",14100662,98,53033004900,1,1410066201,7,1,53033028500,0,0,0,NA,49
"457",14100663,2,53033005802,7,1410066302,3,2,53033005100,NA,NA,NA,NA,58.02
"458",14100664,5,53033006500,3,1410066401,6,1,53033004100,0,0,0,3,65
"459",14100665,9,53033006800,7,1410066501,6,1,53033009300,NA,NA,NA,NA,68
"460",14100667,7,53033006100,6,1410066701,6,1,53033008100,0,0,0,3,61
"461",14100668,4,53033022202,4,1410066801,7,1,53033007300,0,0,0,3,222.02
"462",14100669,5,53061051922,6,1410066901,6,1,53061051925,0,0,0,5,519.22
"463",14100672,4,53033005900,6,1410067201,6,1,53033007100,0,0,0,5,59
"464",14100673,6,53033005900,4,1410067301,5,1,53033024800,NA,NA,NA,NA,59
"465",14100674,9,53033005900,6,1410067401,7,1,53033022803,0,0,0,3,59
"466",14100675,4,53033004700,3,1410067501,6,1,53033007300,0,0,0,5,47
"467",14100676,98,53033004800,1,1410067601,7,1,53033007300,0,0,0,4,48
"468",14100677,4,53033004900,4,1410067701,7,1,53033008500,0,0,0,NA,49
"469",14100678,5,53033003600,7,1410067801,6,1,53033004400,0,0,0,NA,36
"470",14100679,6,53033003600,3,1410067901,7,1,53033005301,0,0,0,NA,36
"471",14100681,7,53033004700,6,1410068101,6,1,53033032208,0,0,0,5,47
"472",14100682,10,53033006700,7,1410068202,7,2,53033007300,0,0,0,3,67
"473",14100683,7,53033006700,6,1410068301,7,1,53033007300,NA,NA,NA,NA,67
"474",14100685,4,53033007100,6,1410068501,6,1,53033007100,0,0,0,NA,71
"475",14100686,8,53033007200,4,1410068601,6,1,53033008100,0,0,0,5,72
"476",14100687,98,53033007500,4,1410068701,6,1,53033008500,0,0,0,NA,75
"477",14100688,5,53033007500,3,1410068801,6,1,53033008300,0,0,0,4,75
"478",14100690,4,53033007401,3,1410069001,3,1,53033008100,0,0,0,3,74.01
"479",14100691,8,53033007401,6,1410069101,6,1,53033007300,0,0,0,3,74.01
"480",14100692,9,53033007900,7,1410069201,7,1,53033004000,NA,NA,NA,NA,79
"481",14100694,6,53033009600,7,1410069401,6,1,53033009300,NA,NA,NA,NA,96
"482",14100696,5,53033010300,4,1410069601,7,1,53033008100,0,0,0,3,103
"483",14100698,4,53061040700,7,1410069801,3,1,53061041000,0,0,0,NA,407
"484",14100699,1,53033032319,2,1410069901,6,1,53033023700,0,0,0,5,323.19
"485",14100700,98,53033032309,6,1410070001,6,1,53033008200,0,0,0,4,323.09
"486",14100701,4,53033029503,2,1410070103,3,2,53033029203,NA,NA,NA,NA,295.03
"487",14100702,5,53035090900,1,1410070201,5,1,53035090900,0,0,0,NA,909
"488",14100703,5,53053071207,3,1410070301,7,1,53053071207,NA,NA,NA,NA,712.07
"489",14100704,6,53053062600,6,1410070401,7,1,53033027900,0,0,0,5,626
"490",14100705,7,53033000900,2,1410070501,7,1,53033002400,0,0,0,NA,9
"493",14100708,7,53033002600,2,1410070801,6,1,53033009300,0,0,0,5,26
"494",14100709,7,53033002600,6,1410070901,7,1,53033021600,NA,NA,NA,NA,26
"495",14100713,5,53033005600,7,1410071301,5,1,53033005801,NA,NA,NA,NA,56
"496",14100714,98,53033004100,2,1410071401,5,1,53033007800,NA,NA,NA,NA,41
"497",14100717,98,53033009900,7,1410071701,6,1,53033022803,0,0,0,3,99
"498",14100718,5,53033010401,7,1410071801,7,1,53033008100,0,0,0,3,104.01
"499",14100720,7,53033021700,1,1410072001,6,1,53033024702,NA,NA,NA,NA,217
"500",14100721,7,53033021904,7,1410072101,6,1,53033009300,0,0,0,3,219.04
"501",14100722,6,53033012000,2,1410072201,6,1,53033007200,NA,NA,NA,NA,120
"502",14100723,4,53033022300,5,1410072301,6,1,53033021802,NA,NA,NA,NA,223
"503",14100724,10,53033021906,1,1410072402,7,2,53033022803,NA,NA,NA,NA,219.06
"504",14100725,8,53033022006,1,1410072501,5,1,53033022803,0,0,0,3,220.06
"505",14100726,8,53033025102,1,1410072601,5,1,53033023804,0,0,0,3,251.02
"506",14100727,6,53033025702,7,1410072701,7,1,53033007100,NA,NA,NA,NA,257.02
"507",14100728,4,53033029204,7,1410072802,5,2,53033028801,NA,NA,NA,NA,292.04
"508",14100730,5,53033027800,7,1410073002,6,2,53033027800,NA,NA,NA,NA,278
"509",14100731,3,53033027702,3,1410073101,6,1,53033027701,NA,NA,NA,NA,277.02
"510",14100732,8,53033029403,6,1410073201,7,1,53033008100,0,0,0,3,294.03
"511",14100733,6,53033029602,7,1410073301,7,1,53033008100,0,0,0,3,296.02
"512",14100734,7,53033030100,7,1410073401,7,1,53033030100,0,0,0,NA,301
"513",14100737,9,53033030100,7,1410073702,7,2,53033010900,NA,NA,NA,NA,301
"514",14100738,3,53033031603,2,1410073801,4,1,53033029700,NA,NA,NA,NA,316.03
"515",14100740,5,53033031903,4,1410074001,3,1,53033031903,NA,NA,NA,NA,319.03
"516",14100741,6,53033032007,4,1410074101,6,1,53033025302,NA,NA,NA,NA,320.07
"517",14100742,6,53033032207,2,1410074201,6,1,53033031903,NA,NA,NA,NA,322.07
"518",14100743,7,53033032210,7,1410074301,6,1,53033008200,0,0,0,3,322.1
"519",14100744,98,53033032211,8,1410074401,6,1,53033032703,NA,NA,NA,NA,322.11
"520",14100746,9,53033032315,7,1410074601,6,1,53033023804,0,0,0,3,323.15
"521",14100747,8,53033032329,7,1410074701,6,1,53033022803,NA,NA,NA,NA,323.29
"522",14100748,98,53033032602,2,1410074801,6,1,53033004100,NA,NA,NA,NA,326.02
"523",14100749,3,53035090201,1,1410074902,6,2,53035081400,NA,NA,NA,NA,902.01
"524",14100752,8,53035092902,1,1410075201,6,1,53053061400,0,0,0,NA,929.02
"525",14100753,5,53053070315,4,1410075301,6,1,53033030501,NA,NA,NA,NA,703.15
"526",14100755,98,53053071504,7,1410075502,3,2,53053073120,NA,NA,NA,NA,715.04
"527",14100756,7,53053072307,7,1410075602,6,2,53053061500,NA,NA,NA,NA,723.07
"528",14100757,2,53053071707,4,1410075701,4,1,53053072106,NA,NA,NA,NA,717.07
"529",14100758,7,53053073121,7,1410075802,6,2,53053062600,NA,NA,NA,NA,731.21
"530",14100759,98,53053073113,2,1410075901,3,1,53053071408,NA,NA,NA,NA,731.13
"531",14100760,4,53053940003,1,1410076001,7,1,53053060200,0,0,0,NA,9400.03
"532",14100761,98,53053940008,4,1410076101,3,1,53053073301,NA,NA,NA,NA,9400.08
"533",14100763,7,53061042004,4,1410076301,6,1,53061051400,NA,NA,NA,NA,420.04
"534",14100764,7,53061051926,1,1410076401,2,1,53033023804,0,0,0,3,519.26
"535",14100765,5,53061051000,2,1410076502,2,2,53061050500,NA,NA,NA,NA,510
"536",14100766,98,53061052705,7,1410076601,6,1,53061052905,NA,NA,NA,NA,527.05
"537",14100767,7,53061052804,7,1410076701,2,1,53061053102,NA,NA,NA,NA,528.04
"538",14100772,1,53033026300,4,1410077201,3,1,53033026200,0,0,0,5,263
"539",14100773,2,53053072603,1,1410077301,3,1,53053072408,NA,NA,NA,NA,726.03
"540",14100774,3,53053062000,2,1410077401,3,1,53053071803,NA,NA,NA,NA,620
"542",14100777,4,53033001400,2,1410077702,6,2,53033029801,NA,NA,NA,NA,14
"543",14100778,6,53033001400,6,1410077801,7,1,53033006600,NA,NA,NA,NA,14
"544",14100779,98,53033010500,8,1410077902,3,2,53033008100,0,0,0,3,105
"545",14100780,98,53033011300,4,1410078001,3,1,53033026400,0,0,0,NA,113
"546",14100782,7,53033026001,1,1410078201,6,1,53033008100,0,0,0,3,260.01
"547",14100783,7,53033011900,1,1410078301,7,1,53033008700,0,0,0,NA,119
"548",14100784,5,53033021600,7,1410078402,6,2,53033004100,0,0,0,3,216
"549",14100785,9,53033021904,1,1410078501,7,1,53033022803,NA,NA,NA,NA,219.04
"550",14100786,6,53033025500,2,1410078601,3,1,53033027200,0,0,0,3,255
"551",14100787,98,53033028901,7,1410078702,7,2,53033026200,NA,NA,NA,NA,289.01
"552",14100788,3,53033030003,4,1410078801,3,1,53033029206,NA,NA,NA,NA,300.03
"554",14100792,5,53053060600,7,1410079201,7,1,53033007200,0,0,0,NA,606
"555",14100793,5,53053062400,7,1410079301,7,1,53053071504,NA,NA,NA,NA,624
"556",14100794,2,53053062500,4,1410079401,5,1,53033031706,NA,NA,NA,NA,625
"557",14100795,7,53053070312,7,1410079501,3,1,53033029700,NA,NA,NA,NA,703.12
"558",14100796,7,53061040900,2,1410079601,7,1,53061041304,NA,NA,NA,NA,409
"559",14100798,6,53053071902,1,1410079801,7,1,53053073123,NA,NA,NA,NA,719.02
"560",14100800,8,53061050101,8,1410080001,6,1,53033005200,NA,NA,NA,NA,501.01
"561",14100802,5,53061052402,2,1410080201,3,1,53061052604,NA,NA,NA,NA,524.02
"562",14100803,3,53061051914,1,1410080302,3,2,53061041904,0,0,0,5,519.14
"563",14100806,98,53033023803,7,1410080601,6,1,53033007300,0,0,0,3,238.03
"564",14100808,98,53033023804,6,1410080801,6,1,53033009300,0,0,0,3,238.04
"565",14100809,98,53033023804,3,1410080901,7,1,53033023804,0,0,0,3,238.04
"567",14100816,4,53033000700,3,1410081601,6,1,53033025301,NA,NA,NA,NA,7
"568",14100817,1,53033004400,4,1410081701,7,1,53033005301,1,0,0,5,44
"569",14100819,7,53033005900,7,1410081901,7,1,53033005900,NA,NA,NA,NA,59
"570",14100820,7,53033005200,8,1410082002,7,2,53033009200,0,0,0,5,52
"571",14100821,5,53033004400,7,1410082101,6,1,53033005302,0,0,0,5,44
"572",14100822,4,53033004302,6,1410082201,7,1,53033005302,0,0,0,NA,43.02
"573",14100823,5,53033000600,1,1410082302,6,2,53033008100,0,0,0,4,6
"574",14100824,3,53033004302,6,1410082401,6,1,53033005302,NA,NA,NA,NA,43.02
"575",14100825,2,53033000100,3,1410082501,6,1,53033001200,0,0,0,5,1
"576",14100826,7,53033000200,8,1410082602,6,2,53033007300,0,0,0,4,2
"577",14100827,7,53033000402,6,1410082701,6,1,53061050500,0,0,0,NA,4.02
"578",14100828,4,53033000402,3,1410082801,6,1,53033007300,0,0,0,5,4.02
"579",14100829,5,53033000401,5,1410082901,6,1,53033020300,NA,NA,NA,NA,4.01
"580",14100830,98,53033000401,2,1410083002,6,2,53033000200,NA,NA,NA,NA,4.01
"582",14100833,5,53061051905,7,1410083301,7,1,53061052107,NA,NA,NA,NA,519.05
"583",14100834,5,53061050402,2,1410083401,6,1,53033001200,NA,NA,NA,NA,504.02
"584",14100835,6,53061042006,2,1410083502,7,2,53061041304,NA,NA,NA,NA,420.06
"585",14100837,5,53061050500,1,1410083701,7,1,53033020401,0,0,0,NA,505
"586",14100839,5,53053071807,6,1410083901,3,1,53053071901,NA,NA,NA,NA,718.07
"587",14100840,5,53053071807,2,1410084002,4,2,53053072907,NA,NA,NA,NA,718.07
"588",14100842,6,53053072307,4,1410084201,6,1,53053061400,NA,NA,NA,NA,723.07
"589",14100847,6,53053060800,7,1410084701,7,1,53053060700,NA,NA,NA,NA,608
"590",14100848,98,53053060600,3,1410084801,7,1,53053061100,0,0,0,6,606
"591",14100849,5,53053060600,3,1410084901,7,1,53033007100,0,0,0,6,606
"592",14100851,6,53035092200,2,1410085101,7,1,53053073405,NA,NA,NA,NA,922
"593",14100852,4,53033031704,7,1410085202,6,2,53033029406,NA,NA,NA,NA,317.04
"594",14100854,5,53033030503,4,1410085401,3,1,53033025302,NA,NA,NA,NA,305.03
"595",14100858,7,53033029102,7,1410085802,2,2,53033028402,NA,NA,NA,NA,291.02
"596",14100861,7,53033020500,1,1410086101,7,1,53033008100,0,0,0,3,205
"597",14100862,98,53033011300,7,1410086201,6,1,53033008100,0,0,0,5,113
"598",14100863,5,53033011401,4,1410086301,2,1,53033024800,NA,NA,NA,NA,114.01
"599",14100865,7,53033007700,1,1410086502,7,2,53033007600,NA,NA,NA,NA,77
"600",14100866,7,53033005100,8,1410086602,6,2,53033032309,NA,NA,NA,NA,51
"601",14100867,5,53033004800,4,1410086701,7,1,53033026001,NA,NA,NA,NA,48
"602",14100868,6,53033002900,4,1410086801,7,1,53033022604,NA,NA,NA,NA,29
"603",14100870,2,53033028902,7,1410087002,1,2,53033029203,NA,NA,NA,NA,289.02
"604",14100871,6,53033031400,7,1410087101,4,1,53053071807,NA,NA,NA,NA,314
"605",14100872,98,53061052806,7,1410087201,3,1,53061040100,NA,NA,NA,NA,528.06
"606",14100873,7,53061052706,7,1410087301,3,1,53033023500,NA,NA,NA,NA,527.06
"607",14100874,6,53061052503,7,1410087401,6,1,53061041304,NA,NA,NA,NA,525.03
"608",14100875,6,53061052503,1,1410087502,5,2,53033000600,NA,NA,NA,NA,525.03
"609",14100876,98,53061052203,1,1410087601,6,1,53033023700,NA,NA,NA,NA,522.03
"610",14100877,7,53061041811,6,1410087701,6,1,53061052803,NA,NA,NA,NA,418.11
"611",14100879,98,53061050500,7,1410087901,6,1,53061051912,NA,NA,NA,NA,505
